sample
-1.4726966995172257e-4
-0.10146044687078905
-0.2978200068064324
-0.5213356760948776
-0.5370026622599556
-0.29155321234040127
-0.05968181709724786
-0.06699307730761757
-0.17875091195184015
-0.1421946108999917
0.05938727775734442
0.2829029470457896
0.4761291097484174
0.6139985880011033
0.5951982046030097
0.42181689104281395
0.29752546746652897
0.35601554914948663
0.4761291097484174
0.5513306433407915
0.6547327520303058
0.7811131070952678
0.7153117652019405
0.3810827270136113
0.05938727775734442
-0.056548419864232286
-0.11921636452454402
-0.28424195213003156
-0.35839901997806717
-0.15263926834337693
0.11892182518464055
0.12205522241765612
-0.11921636452454402
-0.3082646642498178
-0.35839901997806717
-0.4868683065317061
-0.8346753993964362
-1.163682108863073
-1.072813589105621
-0.4262892933600715
0.5951982046030097
1.8067784680357029
3.098782593782463
4.1516040640757
4.469121650354613
3.947933243929687
3.039248046355167
2.130562848780647
1.1320535971930135
-0.004325132647305863
-0.8942099468237323
-1.2263500535233847
-1.2514172313875092
-1.314085176047821
-1.311996244559144
-1.045657479752819
-0.7156063045418439
-0.606981867130637
-0.5965372096872517
-0.39808871826293124
-0.11921636452454402
-0.12966102196792928
-0.4774681148326594
-0.7782742492021558
-0.7156063045418439
-0.4534454027128732
-0.35839901997806717
-0.5046242241854612
-0.5965372096872517
-0.47851258057699786
-0.35839901997806717
-0.4168891016610247
-0.4774681148326594
-0.316620390204526
-0.05968181709724786
0.06252067499035999
0.05938727775734442
0.05312048329131325
0.05938727775734442
0.15130026325913495
0.4761291097484174
0.8573591064319804
0.7748463126292366
0.10952163348559378
-0.5370026622599556
-0.6059374013862985
-0.2978200068064324
-0.11399403580285139
-0.11921636452454402
-0.06699307730761757
0.05938727775734442
0.09594357880919291
0.05938727775734442
0.09385464732051585
0.1784563726119367
0.1868120985666449
0.11892182518464055
0.06356514073469852
-1.4726966995172257e-4
-0.1505503368546999
-0.35839901997806717
-0.5046242241854612
-0.5370026622599556
-0.4774681148326594
-0.35839901997806717
-0.22992973342442807
-0.17875091195184015
-0.2414188566121519
-0.35839901997806717
-0.4221114303827174
-0.35839901997806717
-0.13174995345660637
0.1784563726119367
0.3163258508646225
0.05938727775734442
-0.45031200547985767
-0.7751408519691402
-0.7156063045418439
-0.5370026622599556
-0.5296914020495859
-0.5965372096872517
-0.4920906352533988
-0.2382854593791363
-0.04819269390952406
-1.4726966995172257e-4
-0.01790318732370672
-0.05968181709724786
-0.10563830984814317
-0.05968181709724786
0.16174492070252022
0.4761291097484174
0.7069560392472323
0.7748463126292366
0.7372455458330496
0.6547327520303058
0.5262634654766667
0.3570600148938251
0.2494800432269567
0.29752546746652897
0.4353949457192148
0.4761291097484174
0.34452642596176275
0.1784563726119367
0.08549892136580763
-1.4726966995172257e-4
-0.1651728572754393
-0.2978200068064324
-0.2341075964017822
-1.4726966995172257e-4
0.2160571394081237
0.2379909200392328
-0.016858721579368206
-0.5370026622599556
-1.1271258078112243
-1.4905998868410322
-1.4759773664202929
-1.1323481365329169
-0.43255608782610266
0.7748463126292366
2.387501421887925
3.873776176081652
4.689503922410043
4.708304305808136
4.088936119415389
2.979713498927871
1.5696847440708572
0.2379909200392328
-0.6560717571145478
-1.072813589105621
-1.1887492867271974
-1.1323481365329169
-0.9871673980698613
-0.8942099468237323
-0.9359885765972736
-1.0132790416783246
-0.9840340008368459
-0.8346753993964362
-0.5913148809655591
-0.2978200068064324
-0.13592781643396049
-0.2978200068064324
-0.6038484698976214
-0.5965372096872517
-0.26126370575458396
-0.11921636452454402
-0.45657879994588885
-0.8346753993964362
-0.802296961321942
-0.5370026622599556
-0.4064444442176395
-0.35839901997806717
-0.19024003513956397
-0.05968181709724786
-0.16308392578676226
-0.2978200068064324
-0.17561751471882459
0.05938727775734442
0.08758785285448469
-0.05968181709724786
-0.09519365240475786
0.05938727775734442
0.23694645429489428
0.29752546746652897
0.22545733110717048
0.05938727775734442
-0.06281521433026346
-1.4726966995172257e-4
0.15756705772516613
0.11892182518464055
-0.19232896662824103
-0.4774681148326594
-0.4534454027128732
-0.2382854593791363
-0.12652762473491375
-0.17875091195184015
-0.2393299251234748
-0.2382854593791363
-0.24350778810082893
-0.2978200068064324
-0.3677992116771139
-0.41793356740536325
-0.41793356740536325
-0.35839901997806717
-0.2957310753177554
-0.2978200068064324
-0.28424195213003156
-0.11921636452454402
0.08132105838845351
-1.4726966995172257e-4
-0.4168891016610247
-0.7751408519691402
-0.7250064962408908
-0.41793356740536325
-0.25604137703289126
-0.35839901997806717
-0.49313510099773733
-0.4774681148326594
-0.3677992116771139
-0.2978200068064324
-0.28424195213003156
-0.2382854593791363
-0.1077272413368202
0.05938727775734442
0.16592278367987434
0.1784563726119367
0.17532297537892108
0.2379909200392328
0.335126234262716
0.3570600148938251
0.27245828960240426
0.1784563726119367
0.20979034494209253
0.3570600148938251
0.46881784953804767
0.41659456232112124
0.3100590563985913
0.3570600148938251
0.5220856024993127
0.5356636571757135
0.26619149513637314
-0.05968181709724786
-0.2059070213046419
-0.17875091195184015
-0.06908200879629466
0.11892182518464055
0.2755916868354199
0.11892182518464055
-0.40435551272896236
-0.9537444942510284
-1.2514172313875092
-1.4310653394137363
-1.6357806253040879
-1.6096689816956244
-1.003878849979278
0.11892182518464055
1.417192745397432
2.68204076179139
3.81841949163171
4.5881907452092054
4.678014799222319
3.9928452709362445
2.7478421036847176
1.3106572394749019
0.06669853796771412
-0.7156063045418439
-1.0331238908207567
-1.1323481365329169
-1.2326168479894157
-1.311996244559144
-1.2336613137337542
-1.0132790416783246
-0.8367643308851133
-0.8346753993964362
-0.9046546042671177
-0.8346753993964362
-0.5631143058684188
-0.2978200068064324
-0.3082646642498178
-0.5965372096872517
-0.8712317004482848
-0.8346753993964362
-0.5411805252373096
-0.2978200068064324
-0.3354207736026195
-0.5370026622599556
-0.6048929356419599
-0.41793356740536325
-0.15786159706506955
-0.05968181709724786
-0.09206025517174225
-0.05968181709724786
0.04163136010358942
-1.4726966995172257e-4
-0.20381808981596486
-0.2978200068064324
-0.13279441920094487
0.05938727775734442
0.06252067499035999
-1.4726966995172257e-4
0.05312048329131325
0.11892182518464055
0.04267582584792793
-0.05968181709724786
-0.004325132647305863
0.11892182518464055
0.12309968816199467
0.05938727775734442
0.10534377050823968
0.2379909200392328
0.26932489236938867
0.11892182518464055
-0.12652762473491375
-0.35839901997806717
-0.49000170376472174
-0.4774681148326594
-0.3709326089101294
-0.2978200068064324
-0.2696194317092922
-0.17875091195184015
-0.028347844767092005
-1.4726966995172257e-4
-0.16830625450845488
-0.35839901997806717
-0.41793356740536325
-0.41793356740536325
-0.4137557044280092
-0.2978200068064324
-0.05968181709724786
0.05938727775734442
-0.09937151538211197
-0.35839901997806717
-0.5067131556741382
-0.5965372096872517
-0.7062061128427972
-0.7156063045418439
-0.5516251826806949
-0.41793356740536325
-0.46284559441192
-0.4774681148326594
-0.19859576109427218
0.2379909200392328
0.46463998656069355
0.3570600148938251
0.1419000715600882
0.05938727775734442
0.1596559892138432
0.3570600148938251
0.5617753007841768
0.7153117652019405
0.7936466960273302
0.7748463126292366
0.6254877111888271
0.3570600148938251
0.09281018157617733
-1.4726966995172257e-4
0.06565407222337558
0.11892182518464055
0.01760864798380325
-0.17875091195184015
-0.3688436774214524
-0.5370026622599556
-0.6759166062569799
-0.7156063045418439
-0.6184709903183608
-0.4774681148326594
-0.39808871826293124
-0.41793356740536325
-0.5714700318231271
-0.8942099468237323
-1.1918826839602132
-1.0132790416783246
-0.03565910497746172
1.5487954291840864
3.1645839356757905
4.290518008072725
4.709348771552475
4.409587102927317
3.48419045344338
2.145185369201386
0.7476902032764349
-0.35839901997806717
-1.0070122472122933
-1.2514172313875092
-1.2232166562903688
-1.0132790416783246
-0.6936725239107349
-0.41793356740536325
-0.3928663895412386
-0.6560717571145478
-0.9265883848982268
-0.8942099468237323
-0.6247377847843919
-0.4774681148326594
-0.5599809086354032
-0.5965372096872517
-0.4471786082468421
-0.35839901997806717
-0.5317803335382629
-0.7156063045418439
-0.6174265245740223
-0.35839901997806717
-0.2382854593791363
-0.2382854593791363
-0.12130529601322106
0.11892182518464055
0.26932489236938867
0.2379909200392328
0.13981114007141113
0.05938727775734442
-0.03983696795481583
-0.17875091195184015
-0.26335263724326097
-0.17875091195184015
0.0844544556214691
0.3570600148938251
0.3915273844569966
0.11892182518464055
-0.172484117485809
-0.11921636452454402
0.24216878301658698
0.4761291097484174
